StartTime,EndTime,AreaID,UnitName,quantity_B01,hourly_time,quantity_B09,quantity_B11,quantity_B12,quantity_B14,quantity_B15,quantity_B16,quantity_B17,quantity_B19,total_green_energy,Load
2022-02-20 19:00:00+00:00,2022-02-20 20:00:00+00:00,10YHU-MAVIR----U,MAW,536,2022-02-20 19:00:00+00:00,0,24,16,5829,44,0,61,482,6992,21898
2022-02-20 20:00:00+00:00,2022-02-20 21:00:00+00:00,10YHU-MAVIR----U,MAW,543,2022-02-20 20:00:00+00:00,0,24,16,5822,44,0,57,402,6908,20828
2022-02-20 21:00:00+00:00,2022-02-20 22:00:00+00:00,10YHU-MAVIR----U,MAW,541,2022-02-20 21:00:00+00:00,0,24,16,5822,43,0,56,303,6805,19740
2022-02-20 22:00:00+00:00,2022-02-20 23:00:00+00:00,10YHU-MAVIR----U,MAW,536,2022-02-20 22:00:00+00:00,0,24,16,5824,43,0,53,357,6853,18705
2022-02-20 23:00:00+00:00,2022-02-21 00:00:00+00:00,10YHU-MAVIR----U,MAW,513,2022-02-20 23:00:00+00:00,0,24,16,5824,40,0,59,343,6819,17694
2022-02-21 00:00:00+00:00,2022-02-21 01:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-02-21 00:00:00+00:00,0,24,15,5824,42,0,59,274,6749,17212
2022-02-21 01:00:00+00:00,2022-02-21 02:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-02-21 01:00:00+00:00,0,24,12,5826,40,0,60,230,6704,16801
2022-02-21 02:00:00+00:00,2022-02-21 03:00:00+00:00,10YHU-MAVIR----U,MAW,502,2022-02-21 02:00:00+00:00,0,24,12,5825,39,0,59,278,6739,16887
2022-02-21 03:00:00+00:00,2022-02-21 04:00:00+00:00,10YHU-MAVIR----U,MAW,502,2022-02-21 03:00:00+00:00,0,24,12,5826,38,0,58,256,6716,17804
2022-02-21 04:00:00+00:00,2022-02-21 05:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-02-21 04:00:00+00:00,0,20,12,5825,39,0,52,348,6812,20099
2022-02-21 05:00:00+00:00,2022-02-21 06:00:00+00:00,10YHU-MAVIR----U,MAW,540,2022-02-21 05:00:00+00:00,0,21,12,5822,44,52,54,279,6824,23050
2022-02-21 06:00:00+00:00,2022-02-21 07:00:00+00:00,10YHU-MAVIR----U,MAW,548,2022-02-21 06:00:00+00:00,0,20,11,5820,48,451,52,292,7242,24226
2022-02-21 07:00:00+00:00,2022-02-21 08:00:00+00:00,10YHU-MAVIR----U,MAW,548,2022-02-21 07:00:00+00:00,0,20,8,5818,48,955,57,120,7574,24656
2022-02-21 08:00:00+00:00,2022-02-21 09:00:00+00:00,10YHU-MAVIR----U,MAW,553,2022-02-21 08:00:00+00:00,0,20,8,5818,49,1336,59,117,7960,24763
2022-02-21 09:00:00+00:00,2022-02-21 10:00:00+00:00,10YHU-MAVIR----U,MAW,560,2022-02-21 09:00:00+00:00,0,20,8,5825,49,1367,64,131,8024,24931
2022-02-21 10:00:00+00:00,2022-02-21 11:00:00+00:00,10YHU-MAVIR----U,MAW,560,2022-02-21 10:00:00+00:00,0,20,8,5824,48,1260,63,228,8011,25194
2022-02-21 11:00:00+00:00,2022-02-21 12:00:00+00:00,10YHU-MAVIR----U,MAW,560,2022-02-21 11:00:00+00:00,0,20,12,5823,48,890,60,930,8343,25604
2022-02-21 12:00:00+00:00,2022-02-21 13:00:00+00:00,10YHU-MAVIR----U,MAW,547,2022-02-21 12:00:00+00:00,0,20,12,5815,48,466,63,776,7747,25578
2022-02-21 13:00:00+00:00,2022-02-21 14:00:00+00:00,10YHU-MAVIR----U,MAW,536,2022-02-21 13:00:00+00:00,0,20,12,5791,49,297,48,459,7212,25661
2022-02-21 14:00:00+00:00,2022-02-21 15:00:00+00:00,10YHU-MAVIR----U,MAW,526,2022-02-21 14:00:00+00:00,0,20,12,5780,48,195,62,606,7249,25449
2022-02-21 15:00:00+00:00,2022-02-21 16:00:00+00:00,10YHU-MAVIR----U,MAW,513,2022-02-21 15:00:00+00:00,0,20,9,5784,50,57,63,508,7004,25208
2022-02-21 16:00:00+00:00,2022-02-21 17:00:00+00:00,10YHU-MAVIR----U,MAW,516,2022-02-21 16:00:00+00:00,0,20,8,5796,48,0,54,313,6755,25497
2022-02-21 17:00:00+00:00,2022-02-21 18:00:00+00:00,10YHU-MAVIR----U,MAW,510,2022-02-21 17:00:00+00:00,0,20,8,5794,48,0,56,245,6681,25604
2022-02-21 18:00:00+00:00,2022-02-21 19:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-02-21 18:00:00+00:00,0,20,8,5788,46,0,60,195,6629,25194
2022-02-21 19:00:00+00:00,2022-02-21 20:00:00+00:00,10YHU-MAVIR----U,MAW,515,2022-02-21 19:00:00+00:00,0,20,8,5806,46,0,59,222,6676,24317
2022-02-21 20:00:00+00:00,2022-02-21 21:00:00+00:00,10YHU-MAVIR----U,MAW,517,2022-02-21 20:00:00+00:00,0,20,8,5804,45,0,58,256,6708,23259
2022-02-21 21:00:00+00:00,2022-02-21 22:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-02-21 21:00:00+00:00,0,20,8,5806,43,0,65,346,6799,22332
2022-02-21 22:00:00+00:00,2022-02-21 23:00:00+00:00,10YHU-MAVIR----U,MAW,514,2022-02-21 22:00:00+00:00,0,20,8,5804,44,0,59,259,6708,21258
2022-02-21 23:00:00+00:00,2022-02-22 00:00:00+00:00,10YHU-MAVIR----U,MAW,490,2022-02-21 23:00:00+00:00,0,20,8,5802,42,0,61,461,6884,20010
2022-02-22 00:00:00+00:00,2022-02-22 01:00:00+00:00,10YHU-MAVIR----U,MAW,490,2022-02-22 00:00:00+00:00,0,20,8,5806,42,0,59,645,7070,19171
2022-02-22 01:00:00+00:00,2022-02-22 02:00:00+00:00,10YHU-MAVIR----U,MAW,492,2022-02-22 01:00:00+00:00,0,20,8,5808,41,0,63,857,7289,18534
2022-02-22 02:00:00+00:00,2022-02-22 03:00:00+00:00,10YHU-MAVIR----U,MAW,493,2022-02-22 02:00:00+00:00,0,20,8,5810,38,0,62,957,7388,18398
2022-02-22 03:00:00+00:00,2022-02-22 04:00:00+00:00,10YHU-MAVIR----U,MAW,493,2022-02-22 03:00:00+00:00,0,20,8,5811,35,0,61,941,7369,19162
2022-02-22 04:00:00+00:00,2022-02-22 05:00:00+00:00,10YHU-MAVIR----U,MAW,499,2022-02-22 04:00:00+00:00,0,20,8,5806,38,0,59,980,7410,21083
2022-02-22 05:00:00+00:00,2022-02-22 06:00:00+00:00,10YHU-MAVIR----U,MAW,512,2022-02-22 05:00:00+00:00,0,20,4,5788,44,97,58,872,7395,23652
2022-02-22 06:00:00+00:00,2022-02-22 07:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-02-22 06:00:00+00:00,0,20,4,5777,48,1316,59,787,8522,23782
2022-02-22 07:00:00+00:00,2022-02-22 08:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-02-22 07:00:00+00:00,0,20,4,5787,48,3445,64,900,10788,22816
2022-02-22 08:00:00+00:00,2022-02-22 09:00:00+00:00,10YHU-MAVIR----U,MAW,524,2022-02-22 08:00:00+00:00,0,20,4,5792,49,4817,66,1017,12289,21972
2022-02-22 09:00:00+00:00,2022-02-22 10:00:00+00:00,10YHU-MAVIR----U,MAW,523,2022-02-22 09:00:00+00:00,0,20,4,5795,47,5126,63,1079,12657,21631
2022-02-22 10:00:00+00:00,2022-02-22 11:00:00+00:00,10YHU-MAVIR----U,MAW,528,2022-02-22 10:00:00+00:00,0,20,4,5788,44,4776,63,1072,12295,21873
2022-02-22 11:00:00+00:00,2022-02-22 12:00:00+00:00,10YHU-MAVIR----U,MAW,530,2022-02-22 11:00:00+00:00,0,20,4,5793,41,4221,62,1051,11722,22326
2022-02-22 12:00:00+00:00,2022-02-22 13:00:00+00:00,10YHU-MAVIR----U,MAW,520,2022-02-22 12:00:00+00:00,0,20,4,5798,44,3548,63,1136,11133,22384
2022-02-22 13:00:00+00:00,2022-02-22 14:00:00+00:00,10YHU-MAVIR----U,MAW,507,2022-02-22 13:00:00+00:00,0,20,4,5803,43,2538,63,1157,10135,22951
2022-02-22 14:00:00+00:00,2022-02-22 15:00:00+00:00,10YHU-MAVIR----U,MAW,506,2022-02-22 14:00:00+00:00,0,20,0,5796,47,1489,63,1111,9032,23679
2022-02-22 15:00:00+00:00,2022-02-22 16:00:00+00:00,10YHU-MAVIR----U,MAW,496,2022-02-22 15:00:00+00:00,0,20,0,5797,48,339,62,1053,7815,24232
2022-02-22 16:00:00+00:00,2022-02-22 17:00:00+00:00,10YHU-MAVIR----U,MAW,494,2022-02-22 16:00:00+00:00,0,20,0,5795,48,2,60,775,7194,25160
2022-02-22 17:00:00+00:00,2022-02-22 18:00:00+00:00,10YHU-MAVIR----U,MAW,492,2022-02-22 17:00:00+00:00,0,21,0,5789,48,0,60,379,6789,25597
2022-02-22 18:00:00+00:00,2022-02-22 19:00:00+00:00,10YHU-MAVIR----U,MAW,503,2022-02-22 18:00:00+00:00,0,24,0,5788,48,0,57,248,6668,25185
2022-02-22 19:00:00+00:00,2022-02-22 20:00:00+00:00,10YHU-MAVIR----U,MAW,498,2022-02-22 19:00:00+00:00,0,24,0,5789,48,0,58,238,6655,24342
2022-02-22 20:00:00+00:00,2022-02-22 21:00:00+00:00,10YHU-MAVIR----U,MAW,498,2022-02-22 20:00:00+00:00,0,24,0,5785,45,0,56,165,6573,23297
2022-02-22 21:00:00+00:00,2022-02-22 22:00:00+00:00,10YHU-MAVIR----U,MAW,469,2022-02-22 21:00:00+00:00,0,24,0,5788,43,0,56,99,6479,22405
2022-02-22 22:00:00+00:00,2022-02-22 23:00:00+00:00,10YHU-MAVIR----U,MAW,399,2022-02-22 22:00:00+00:00,0,24,0,5788,43,0,60,104,6418,21340
2022-02-22 23:00:00+00:00,2022-02-23 00:00:00+00:00,10YHU-MAVIR----U,MAW,371,2022-02-22 23:00:00+00:00,0,24,0,5784,40,0,56,136,6411,20211
2022-02-23 00:00:00+00:00,2022-02-23 01:00:00+00:00,10YHU-MAVIR----U,MAW,368,2022-02-23 00:00:00+00:00,0,24,0,5782,39,0,56,295,6564,19337
2022-02-23 01:00:00+00:00,2022-02-23 02:00:00+00:00,10YHU-MAVIR----U,MAW,370,2022-02-23 01:00:00+00:00,0,24,0,5786,39,0,56,420,6695,18700
2022-02-23 02:00:00+00:00,2022-02-23 03:00:00+00:00,10YHU-MAVIR----U,MAW,370,2022-02-23 02:00:00+00:00,0,24,0,5788,39,0,56,419,6696,18537
2022-02-23 03:00:00+00:00,2022-02-23 04:00:00+00:00,10YHU-MAVIR----U,MAW,371,2022-02-23 03:00:00+00:00,0,24,0,5786,37,0,58,403,6679,19332
2022-02-23 04:00:00+00:00,2022-02-23 05:00:00+00:00,10YHU-MAVIR----U,MAW,364,2022-02-23 04:00:00+00:00,0,24,0,5787,38,0,59,521,6793,21188
2022-02-23 05:00:00+00:00,2022-02-23 06:00:00+00:00,10YHU-MAVIR----U,MAW,373,2022-02-23 05:00:00+00:00,0,24,0,5788,41,45,53,574,6898,23779
2022-02-23 06:00:00+00:00,2022-02-23 07:00:00+00:00,10YHU-MAVIR----U,MAW,378,2022-02-23 06:00:00+00:00,0,23,0,5791,44,408,57,575,7276,24617
2022-02-23 07:00:00+00:00,2022-02-23 08:00:00+00:00,10YHU-MAVIR----U,MAW,377,2022-02-23 07:00:00+00:00,0,20,0,5790,48,1058,63,798,8154,24936
2022-02-23 08:00:00+00:00,2022-02-23 09:00:00+00:00,10YHU-MAVIR----U,MAW,382,2022-02-23 08:00:00+00:00,0,20,0,5790,49,1851,63,813,8968,24606
2022-02-23 09:00:00+00:00,2022-02-23 10:00:00+00:00,10YHU-MAVIR----U,MAW,381,2022-02-23 09:00:00+00:00,0,20,0,5790,50,2923,65,1100,10329,23859
2022-02-23 10:00:00+00:00,2022-02-23 11:00:00+00:00,10YHU-MAVIR----U,MAW,390,2022-02-23 10:00:00+00:00,0,20,0,5788,45,3867,64,1144,11318,23335
2022-02-23 11:00:00+00:00,2022-02-23 12:00:00+00:00,10YHU-MAVIR----U,MAW,384,2022-02-23 11:00:00+00:00,0,20,0,5791,46,4297,66,1085,11689,22823
2022-02-23 12:00:00+00:00,2022-02-23 13:00:00+00:00,10YHU-MAVIR----U,MAW,384,2022-02-23 12:00:00+00:00,0,24,0,5793,44,4250,65,1014,11574,22225
2022-02-23 13:00:00+00:00,2022-02-23 14:00:00+00:00,10YHU-MAVIR----U,MAW,371,2022-02-23 13:00:00+00:00,0,24,0,5794,44,3692,66,1044,11035,22454
2022-02-23 14:00:00+00:00,2022-02-23 15:00:00+00:00,10YHU-MAVIR----U,MAW,364,2022-02-23 14:00:00+00:00,0,24,3,5789,45,2303,68,886,9482,23064
2022-02-23 15:00:00+00:00,2022-02-23 16:00:00+00:00,10YHU-MAVIR----U,MAW,359,2022-02-23 15:00:00+00:00,0,24,4,5793,47,522,59,552,7360,23862
2022-02-23 16:00:00+00:00,2022-02-23 17:00:00+00:00,10YHU-MAVIR----U,MAW,362,2022-02-23 16:00:00+00:00,0,24,4,5791,48,3,56,250,6538,25007
2022-02-23 17:00:00+00:00,2022-02-23 18:00:00+00:00,10YHU-MAVIR----U,MAW,370,2022-02-23 17:00:00+00:00,0,24,4,5793,47,0,57,226,6521,25597
2022-02-23 18:00:00+00:00,2022-02-23 19:00:00+00:00,10YHU-MAVIR----U,MAW,365,2022-02-23 18:00:00+00:00,0,24,4,5800,48,0,57,233,6531,25347
2022-02-23 19:00:00+00:00,2022-02-23 20:00:00+00:00,10YHU-MAVIR----U,MAW,371,2022-02-23 19:00:00+00:00,0,24,4,5800,48,0,56,298,6601,24594
2022-02-23 20:00:00+00:00,2022-02-23 21:00:00+00:00,10YHU-MAVIR----U,MAW,368,2022-02-23 20:00:00+00:00,0,24,4,5798,47,0,56,287,6584,23480
2022-02-23 21:00:00+00:00,2022-02-23 22:00:00+00:00,10YHU-MAVIR----U,MAW,374,2022-02-23 21:00:00+00:00,0,24,4,5787,46,0,58,174,6467,22603
2022-02-23 22:00:00+00:00,2022-02-23 23:00:00+00:00,10YHU-MAVIR----U,MAW,358,2022-02-23 22:00:00+00:00,0,24,4,5789,45,0,59,52,6331,21560
2022-02-23 23:00:00+00:00,2022-02-24 00:00:00+00:00,10YHU-MAVIR----U,MAW,368,2022-02-23 23:00:00+00:00,0,24,4,5790,42,0,59,15,6302,20416
2022-02-24 00:00:00+00:00,2022-02-24 01:00:00+00:00,10YHU-MAVIR----U,MAW,361,2022-02-24 00:00:00+00:00,0,24,4,5794,41,0,59,11,6294,19604
2022-02-24 01:00:00+00:00,2022-02-24 02:00:00+00:00,10YHU-MAVIR----U,MAW,361,2022-02-24 01:00:00+00:00,0,24,4,5795,39,0,56,37,6316,19007
2022-02-24 02:00:00+00:00,2022-02-24 03:00:00+00:00,10YHU-MAVIR----U,MAW,359,2022-02-24 02:00:00+00:00,0,24,4,5794,40,0,57,62,6340,18864
2022-02-24 03:00:00+00:00,2022-02-24 04:00:00+00:00,10YHU-MAVIR----U,MAW,368,2022-02-24 03:00:00+00:00,0,24,4,5797,40,0,58,124,6415,19667
2022-02-24 04:00:00+00:00,2022-02-24 05:00:00+00:00,10YHU-MAVIR----U,MAW,363,2022-02-24 04:00:00+00:00,0,24,4,5798,40,0,58,206,6493,21677
2022-02-24 05:00:00+00:00,2022-02-24 06:00:00+00:00,10YHU-MAVIR----U,MAW,363,2022-02-24 05:00:00+00:00,0,24,4,5797,43,189,55,411,6886,24119
2022-02-24 06:00:00+00:00,2022-02-24 07:00:00+00:00,10YHU-MAVIR----U,MAW,358,2022-02-24 06:00:00+00:00,0,19,4,5792,45,1830,55,693,8796,23970
2022-02-24 07:00:00+00:00,2022-02-24 08:00:00+00:00,10YHU-MAVIR----U,MAW,352,2022-02-24 07:00:00+00:00,0,17,4,5794,44,3777,60,614,10662,22901
2022-02-24 08:00:00+00:00,2022-02-24 09:00:00+00:00,10YHU-MAVIR----U,MAW,364,2022-02-24 08:00:00+00:00,0,24,4,5787,45,5130,63,613,12030,21736
2022-02-24 09:00:00+00:00,2022-02-24 10:00:00+00:00,10YHU-MAVIR----U,MAW,369,2022-02-24 09:00:00+00:00,0,24,6,5790,42,5914,65,844,13054,21218
2022-02-24 10:00:00+00:00,2022-02-24 11:00:00+00:00,10YHU-MAVIR----U,MAW,364,2022-02-24 10:00:00+00:00,0,24,8,5794,44,6208,63,934,13439,21064
2022-02-24 11:00:00+00:00,2022-02-24 12:00:00+00:00,10YHU-MAVIR----U,MAW,381,2022-02-24 11:00:00+00:00,0,24,8,5801,44,6126,62,884,13330,21091
2022-02-24 12:00:00+00:00,2022-02-24 13:00:00+00:00,10YHU-MAVIR----U,MAW,371,2022-02-24 12:00:00+00:00,0,24,8,5800,48,5567,60,825,12703,21157
2022-02-24 13:00:00+00:00,2022-02-24 14:00:00+00:00,10YHU-MAVIR----U,MAW,361,2022-02-24 13:00:00+00:00,0,24,8,5802,47,4384,67,787,11480,21897
2022-02-24 14:00:00+00:00,2022-02-24 15:00:00+00:00,10YHU-MAVIR----U,MAW,359,2022-02-24 14:00:00+00:00,0,24,8,5802,45,2522,65,791,9616,22901
2022-02-24 15:00:00+00:00,2022-02-24 16:00:00+00:00,10YHU-MAVIR----U,MAW,358,2022-02-24 15:00:00+00:00,0,24,8,5800,45,516,58,730,7539,23873
2022-02-24 16:00:00+00:00,2022-02-24 17:00:00+00:00,10YHU-MAVIR----U,MAW,367,2022-02-24 16:00:00+00:00,0,24,8,5801,42,2,55,704,7003,25064
2022-02-24 17:00:00+00:00,2022-02-24 18:00:00+00:00,10YHU-MAVIR----U,MAW,362,2022-02-24 17:00:00+00:00,0,24,11,5799,42,0,61,830,7129,25732
2022-02-24 18:00:00+00:00,2022-02-24 19:00:00+00:00,10YHU-MAVIR----U,MAW,365,2022-02-24 18:00:00+00:00,0,24,12,5800,44,0,63,960,7268,25376
2022-02-24 19:00:00+00:00,2022-02-24 20:00:00+00:00,10YHU-MAVIR----U,MAW,364,2022-02-24 19:00:00+00:00,0,24,12,5800,43,0,56,829,7128,24541
2022-02-24 20:00:00+00:00,2022-02-24 21:00:00+00:00,10YHU-MAVIR----U,MAW,368,2022-02-24 20:00:00+00:00,0,24,12,5800,44,0,55,725,7028,23419
2022-02-24 21:00:00+00:00,2022-02-24 22:00:00+00:00,10YHU-MAVIR----U,MAW,369,2022-02-24 21:00:00+00:00,0,24,12,5799,45,0,60,592,6901,22487
2022-02-24 22:00:00+00:00,2022-02-24 23:00:00+00:00,10YHU-MAVIR----U,MAW,373,2022-02-24 22:00:00+00:00,0,24,12,5796,44,0,55,481,6785,21353
2022-02-24 23:00:00+00:00,2022-02-25 00:00:00+00:00,10YHU-MAVIR----U,MAW,374,2022-02-24 23:00:00+00:00,0,24,12,5793,44,0,56,358,6661,20134
2022-02-25 00:00:00+00:00,2022-02-25 01:00:00+00:00,10YHU-MAVIR----U,MAW,377,2022-02-25 00:00:00+00:00,0,24,12,5795,44,0,55,246,6553,19314
2022-02-25 01:00:00+00:00,2022-02-25 02:00:00+00:00,10YHU-MAVIR----U,MAW,367,2022-02-25 01:00:00+00:00,0,24,12,5795,40,0,55,137,6430,18727
2022-02-25 02:00:00+00:00,2022-02-25 03:00:00+00:00,10YHU-MAVIR----U,MAW,369,2022-02-25 02:00:00+00:00,0,24,12,5798,40,0,54,92,6389,18659
2022-02-25 03:00:00+00:00,2022-02-25 04:00:00+00:00,10YHU-MAVIR----U,MAW,377,2022-02-25 03:00:00+00:00,0,24,12,5796,39,0,53,80,6381,19534
2022-02-25 04:00:00+00:00,2022-02-25 05:00:00+00:00,10YHU-MAVIR----U,MAW,371,2022-02-25 04:00:00+00:00,0,24,12,5792,39,0,56,62,6356,21441
2022-02-25 05:00:00+00:00,2022-02-25 06:00:00+00:00,10YHU-MAVIR----U,MAW,373,2022-02-25 05:00:00+00:00,0,25,12,5798,40,141,53,172,6614,23770
2022-02-25 06:00:00+00:00,2022-02-25 07:00:00+00:00,10YHU-MAVIR----U,MAW,384,2022-02-25 06:00:00+00:00,0,25,12,5797,45,1310,51,428,8052,23975
2022-02-25 07:00:00+00:00,2022-02-25 08:00:00+00:00,10YHU-MAVIR----U,MAW,386,2022-02-25 07:00:00+00:00,0,24,12,5792,43,3099,58,708,10122,23071
2022-02-25 08:00:00+00:00,2022-02-25 09:00:00+00:00,10YHU-MAVIR----U,MAW,384,2022-02-25 08:00:00+00:00,0,24,12,5794,38,4275,63,961,11551,22205
2022-02-25 09:00:00+00:00,2022-02-25 10:00:00+00:00,10YHU-MAVIR----U,MAW,378,2022-02-25 09:00:00+00:00,0,24,12,5794,44,4752,64,1100,12168,21892
2022-02-25 10:00:00+00:00,2022-02-25 11:00:00+00:00,10YHU-MAVIR----U,MAW,377,2022-02-25 10:00:00+00:00,0,24,12,5770,44,4792,61,1097,12177,22016
2022-02-25 11:00:00+00:00,2022-02-25 12:00:00+00:00,10YHU-MAVIR----U,MAW,384,2022-02-25 11:00:00+00:00,0,24,12,5762,48,4234,61,991,11516,22374
2022-02-25 12:00:00+00:00,2022-02-25 13:00:00+00:00,10YHU-MAVIR----U,MAW,383,2022-02-25 12:00:00+00:00,0,24,12,5768,51,2911,62,810,10021,22823
2022-02-25 13:00:00+00:00,2022-02-25 14:00:00+00:00,10YHU-MAVIR----U,MAW,375,2022-02-25 13:00:00+00:00,0,24,12,5769,51,1666,65,612,8574,23546
2022-02-25 14:00:00+00:00,2022-02-25 15:00:00+00:00,10YHU-MAVIR----U,MAW,377,2022-02-25 14:00:00+00:00,0,24,12,5766,49,794,64,660,7746,24178
2022-02-25 15:00:00+00:00,2022-02-25 16:00:00+00:00,10YHU-MAVIR----U,MAW,378,2022-02-25 15:00:00+00:00,0,24,12,5769,52,168,57,599,7059,24641
2022-02-25 16:00:00+00:00,2022-02-25 17:00:00+00:00,10YHU-MAVIR----U,MAW,383,2022-02-25 16:00:00+00:00,0,24,12,5777,50,1,59,422,6728,25186
2022-02-25 17:00:00+00:00,2022-02-25 18:00:00+00:00,10YHU-MAVIR----U,MAW,381,2022-02-25 17:00:00+00:00,0,24,12,5780,49,0,59,337,6642,25321
2022-02-25 18:00:00+00:00,2022-02-25 19:00:00+00:00,10YHU-MAVIR----U,MAW,385,2022-02-25 18:00:00+00:00,0,24,12,5790,48,0,58,378,6695,24781
2022-02-25 19:00:00+00:00,2022-02-25 20:00:00+00:00,10YHU-MAVIR----U,MAW,385,2022-02-25 19:00:00+00:00,0,24,12,5800,48,0,58,464,6791,23943
2022-02-25 20:00:00+00:00,2022-02-25 21:00:00+00:00,10YHU-MAVIR----U,MAW,386,2022-02-25 20:00:00+00:00,0,24,12,5797,50,0,59,494,6822,22997
2022-02-25 21:00:00+00:00,2022-02-25 22:00:00+00:00,10YHU-MAVIR----U,MAW,392,2022-02-25 21:00:00+00:00,0,24,12,5796,47,0,53,338,6662,22224
2022-02-25 22:00:00+00:00,2022-02-25 23:00:00+00:00,10YHU-MAVIR----U,MAW,393,2022-02-25 22:00:00+00:00,0,24,12,5798,47,0,57,331,6662,21048
2022-02-25 23:00:00+00:00,2022-02-26 00:00:00+00:00,10YHU-MAVIR----U,MAW,384,2022-02-25 23:00:00+00:00,0,24,12,5796,45,0,53,378,6692,19854
2022-02-26 00:00:00+00:00,2022-02-26 01:00:00+00:00,10YHU-MAVIR----U,MAW,389,2022-02-26 00:00:00+00:00,0,24,12,5797,47,0,56,491,6816,18920
2022-02-26 01:00:00+00:00,2022-02-26 02:00:00+00:00,10YHU-MAVIR----U,MAW,396,2022-02-26 01:00:00+00:00,0,24,12,5802,44,0,57,534,6869,18299
2022-02-26 02:00:00+00:00,2022-02-26 03:00:00+00:00,10YHU-MAVIR----U,MAW,416,2022-02-26 02:00:00+00:00,0,24,12,5804,44,0,58,483,6841,18117
2022-02-26 03:00:00+00:00,2022-02-26 04:00:00+00:00,10YHU-MAVIR----U,MAW,458,2022-02-26 03:00:00+00:00,0,24,12,5805,39,0,54,540,6932,18411
2022-02-26 04:00:00+00:00,2022-02-26 05:00:00+00:00,10YHU-MAVIR----U,MAW,498,2022-02-26 04:00:00+00:00,0,24,12,5806,40,0,56,456,6892,18929
2022-02-26 05:00:00+00:00,2022-02-26 06:00:00+00:00,10YHU-MAVIR----U,MAW,527,2022-02-26 05:00:00+00:00,0,24,12,5846,43,88,56,404,7000,20065
2022-02-26 06:00:00+00:00,2022-02-26 07:00:00+00:00,10YHU-MAVIR----U,MAW,532,2022-02-26 06:00:00+00:00,0,24,12,5809,48,746,53,473,7697,21120
2022-02-26 07:00:00+00:00,2022-02-26 08:00:00+00:00,10YHU-MAVIR----U,MAW,537,2022-02-26 07:00:00+00:00,0,24,12,5952,49,1964,54,459,9051,21392
2022-02-26 08:00:00+00:00,2022-02-26 09:00:00+00:00,10YHU-MAVIR----U,MAW,511,2022-02-26 08:00:00+00:00,0,24,12,6069,50,3212,64,592,10534,21067
2022-02-26 09:00:00+00:00,2022-02-26 10:00:00+00:00,10YHU-MAVIR----U,MAW,518,2022-02-26 09:00:00+00:00,0,24,12,6176,51,4055,65,515,11416,20706
2022-02-26 10:00:00+00:00,2022-02-26 11:00:00+00:00,10YHU-MAVIR----U,MAW,548,2022-02-26 10:00:00+00:00,0,24,12,6226,51,4581,66,495,12003,20451
2022-02-26 11:00:00+00:00,2022-02-26 12:00:00+00:00,10YHU-MAVIR----U,MAW,539,2022-02-26 11:00:00+00:00,0,24,12,6335,48,4420,63,546,11987,20259
2022-02-26 12:00:00+00:00,2022-02-26 13:00:00+00:00,10YHU-MAVIR----U,MAW,531,2022-02-26 12:00:00+00:00,0,24,12,6346,46,3549,59,633,11200,20046
2022-02-26 13:00:00+00:00,2022-02-26 14:00:00+00:00,10YHU-MAVIR----U,MAW,519,2022-02-26 13:00:00+00:00,0,24,12,6287,49,2410,67,595,9963,20315
2022-02-26 14:00:00+00:00,2022-02-26 15:00:00+00:00,10YHU-MAVIR----U,MAW,525,2022-02-26 14:00:00+00:00,0,25,12,6360,50,1280,67,516,8835,20945
2022-02-26 15:00:00+00:00,2022-02-26 16:00:00+00:00,10YHU-MAVIR----U,MAW,533,2022-02-26 15:00:00+00:00,0,24,12,6471,45,325,56,550,8016,21651
2022-02-26 16:00:00+00:00,2022-02-26 17:00:00+00:00,10YHU-MAVIR----U,MAW,526,2022-02-26 16:00:00+00:00,0,26,12,6569,47,4,57,714,7955,22511
2022-02-26 17:00:00+00:00,2022-02-26 18:00:00+00:00,10YHU-MAVIR----U,MAW,530,2022-02-26 17:00:00+00:00,0,28,12,6645,48,0,60,836,8159,23049
2022-02-26 18:00:00+00:00,2022-02-26 19:00:00+00:00,10YHU-MAVIR----U,MAW,531,2022-02-26 18:00:00+00:00,0,28,12,6712,48,0,59,782,8172,22854
2022-02-26 19:00:00+00:00,2022-02-26 20:00:00+00:00,10YHU-MAVIR----U,MAW,531,2022-02-26 19:00:00+00:00,0,28,12,6677,48,0,57,664,8017,22136
2022-02-26 20:00:00+00:00,2022-02-26 21:00:00+00:00,10YHU-MAVIR----U,MAW,534,2022-02-26 20:00:00+00:00,0,28,12,6692,48,0,58,550,7922,20989
2022-02-26 21:00:00+00:00,2022-02-26 22:00:00+00:00,10YHU-MAVIR----U,MAW,537,2022-02-26 21:00:00+00:00,0,28,12,6724,48,0,56,550,7955,20008
2022-02-26 22:00:00+00:00,2022-02-26 23:00:00+00:00,10YHU-MAVIR----U,MAW,537,2022-02-26 22:00:00+00:00,0,28,12,6732,48,0,55,511,7923,19032
