StartTime,EndTime,AreaID,UnitName,quantity_B19,hourly_time,total_green_energy,Load
2022-06-10 06:00:00+00:00,,,,0,,0,1241.0
2022-06-10 07:00:00+00:00,,,,0,,0,1403.0
2022-06-10 08:00:00+00:00,,,,0,,0,1550.0
2022-06-10 09:00:00+00:00,,,,0,,0,1614.0
2022-06-10 10:00:00+00:00,,,,0,,0,1623.0
2022-06-10 11:00:00+00:00,,,,0,,0,1695.0
2022-06-10 12:00:00+00:00,,,,0,,0,1628.0
2022-06-10 13:00:00+00:00,,,,0,,0,1555.0
2022-06-10 14:00:00+00:00,,,,0,,0,1500.0
2022-06-10 15:00:00+00:00,,,,0,,0,1612.0
2022-06-10 16:00:00+00:00,,,,0,,0,1744.0
2022-06-10 17:00:00+00:00,,,,0,,0,1709.0
2022-06-10 18:00:00+00:00,,,,0,,0,1669.0
2022-06-10 19:00:00+00:00,,,,0,,0,1591.0
2022-06-10 20:00:00+00:00,,,,0,,0,1531.0
2022-06-10 21:00:00+00:00,,,,0,,0,1367.0
2022-06-10 22:00:00+00:00,,,,0,,0,1167.0
2022-06-10 23:00:00+00:00,,,,0,,0,1078.0
2022-06-11 00:00:00+00:00,,,,0,,0,1023.0
2022-06-11 01:00:00+00:00,,,,0,,0,1011.0
2022-06-11 02:00:00+00:00,,,,0,,0,1001.0
2022-06-11 03:00:00+00:00,,,,0,,0,1028.0
2022-06-11 04:00:00+00:00,,,,0,,0,1121.0
2022-06-11 05:00:00+00:00,,,,0,,0,1372.0
2022-06-11 06:00:00+00:00,,,,0,,0,1769.0
2022-06-11 07:00:00+00:00,,,,0,,0,1983.0
2022-06-11 08:00:00+00:00,,,,0,,0,2068.0
2022-06-11 09:00:00+00:00,,,,0,,0,2109.0
2022-06-11 10:00:00+00:00,,,,0,,0,2103.0
2022-06-11 11:00:00+00:00,,,,0,,0,2038.0
2022-06-11 12:00:00+00:00,,,,0,,0,1904.0
2022-06-11 13:00:00+00:00,,,,0,,0,1836.0
2022-06-11 14:00:00+00:00,,,,0,,0,1868.0
2022-06-11 15:00:00+00:00,,,,0,,0,2050.0
2022-06-11 16:00:00+00:00,,,,0,,0,2112.0
2022-06-11 17:00:00+00:00,,,,0,,0,1948.0
2022-06-11 18:00:00+00:00,,,,0,,0,1852.0
2022-06-11 19:00:00+00:00,,,,0,,0,1793.0
2022-06-11 20:00:00+00:00,,,,0,,0,1749.0
2022-06-11 21:00:00+00:00,,,,0,,0,1569.0
2022-06-11 22:00:00+00:00,,,,0,,0,1345.0
2022-06-11 23:00:00+00:00,,,,0,,0,1195.0
2022-06-12 00:00:00+00:00,,,,0,,0,1132.0
2022-06-12 01:00:00+00:00,,,,0,,0,1069.0
2022-06-12 02:00:00+00:00,,,,0,,0,1022.0
2022-06-12 03:00:00+00:00,,,,0,,0,984.0
2022-06-12 04:00:00+00:00,,,,0,,0,1039.0
2022-06-12 05:00:00+00:00,,,,0,,0,1339.0
2022-06-12 06:00:00+00:00,,,,0,,0,1760.0
2022-06-12 07:00:00+00:00,,,,0,,0,1937.0
2022-06-12 08:00:00+00:00,,,,0,,0,1966.0
2022-06-12 09:00:00+00:00,,,,0,,0,1954.0
2022-06-12 10:00:00+00:00,,,,0,,0,1946.0
2022-06-12 11:00:00+00:00,,,,0,,0,1969.0
2022-06-12 12:00:00+00:00,,,,0,,0,944.0
2022-06-12 13:00:00+00:00,,,,0,,0,993.0
2022-06-12 14:00:00+00:00,,,,0,,0,2120.0
2022-06-12 15:00:00+00:00,,,,0,,0,2345.0
2022-06-12 16:00:00+00:00,,,,0,,0,2372.0
2022-06-12 17:00:00+00:00,,,,0,,0,2181.0
2022-06-12 18:00:00+00:00,,,,0,,0,1992.0
2022-06-12 19:00:00+00:00,,,,0,,0,1860.0
2022-06-12 20:00:00+00:00,,,,0,,0,1764.0
2022-06-12 21:00:00+00:00,,,,0,,0,1596.0
2022-06-12 22:00:00+00:00,,,,0,,0,1327.0
2022-06-12 23:00:00+00:00,,,,0,,0,1144.0
2022-06-13 00:00:00+00:00,,,,0,,0,1084.0
2022-06-13 01:00:00+00:00,,,,0,,0,1020.0
2022-06-13 02:00:00+00:00,,,,0,,0,973.0
2022-06-13 03:00:00+00:00,,,,0,,0,976.0
2022-06-13 04:00:00+00:00,,,,0,,0,1065.0
2022-06-13 05:00:00+00:00,,,,0,,0,1343.0
2022-06-13 06:00:00+00:00,,,,0,,0,1695.0
2022-06-13 07:00:00+00:00,,,,0,,0,1828.0
2022-06-13 08:00:00+00:00,,,,0,,0,1856.0
2022-06-13 09:00:00+00:00,,,,0,,0,1858.0
2022-06-13 10:00:00+00:00,,,,0,,0,1853.0
2022-06-13 11:00:00+00:00,,,,0,,0,1837.0
2022-06-13 12:00:00+00:00,,,,0,,0,1765.0
2022-06-13 13:00:00+00:00,,,,0,,0,1761.0
2022-06-13 14:00:00+00:00,,,,0,,0,1824.0
2022-06-13 15:00:00+00:00,,,,0,,0,1966.0
2022-06-13 16:00:00+00:00,,,,0,,0,1997.0
2022-06-13 17:00:00+00:00,,,,0,,0,1887.0
2022-06-13 18:00:00+00:00,,,,0,,0,1809.0
2022-06-13 19:00:00+00:00,,,,0,,0,1797.0
2022-06-13 20:00:00+00:00,,,,0,,0,1701.0
2022-06-13 21:00:00+00:00,,,,0,,0,1530.0
2022-06-13 22:00:00+00:00,,,,0,,0,1346.0
2022-06-13 23:00:00+00:00,,,,0,,0,1187.0
2022-06-14 00:00:00+00:00,,,,0,,0,1124.0
2022-06-14 01:00:00+00:00,,,,0,,0,1154.0
2022-06-14 02:00:00+00:00,,,,0,,0,1141.0
2022-06-14 03:00:00+00:00,,,,0,,0,1117.0
2022-06-14 04:00:00+00:00,,,,0,,0,1172.0
2022-06-14 05:00:00+00:00,,,,0,,0,1427.0
2022-06-14 06:00:00+00:00,,,,0,,0,1750.0
2022-06-14 07:00:00+00:00,,,,0,,0,1852.0
2022-06-14 08:00:00+00:00,,,,0,,0,1837.0
2022-06-14 09:00:00+00:00,,,,0,,0,1795.0
2022-06-14 10:00:00+00:00,,,,0,,0,1798.0
2022-06-14 11:00:00+00:00,,,,0,,0,1808.0
2022-06-14 12:00:00+00:00,,,,0,,0,1759.0
2022-06-14 13:00:00+00:00,,,,0,,0,1773.0
2022-06-14 14:00:00+00:00,,,,0,,0,1801.0
2022-06-14 15:00:00+00:00,,,,0,,0,1920.0
2022-06-14 16:00:00+00:00,,,,0,,0,1968.0
2022-06-14 17:00:00+00:00,,,,0,,0,1870.0
2022-06-14 18:00:00+00:00,,,,0,,0,1793.0
2022-06-14 19:00:00+00:00,,,,0,,0,1741.0
2022-06-14 20:00:00+00:00,,,,0,,0,1692.0
2022-06-14 21:00:00+00:00,,,,0,,0,1552.0
2022-06-14 22:00:00+00:00,,,,0,,0,1316.0
2022-06-14 23:00:00+00:00,,,,0,,0,1163.0
2022-06-15 00:00:00+00:00,,,,0,,0,1114.0
2022-06-15 01:00:00+00:00,,,,0,,0,1114.0
2022-06-15 02:00:00+00:00,,,,0,,0,1066.0
2022-06-15 03:00:00+00:00,,,,0,,0,1059.0
2022-06-15 04:00:00+00:00,,,,0,,0,1126.0
2022-06-15 05:00:00+00:00,,,,0,,0,1383.0
2022-06-15 06:00:00+00:00,,,,0,,0,1732.0
2022-06-15 07:00:00+00:00,,,,0,,0,1884.0
2022-06-15 08:00:00+00:00,,,,0,,0,1911.0
2022-06-15 09:00:00+00:00,,,,0,,0,1923.0
2022-06-15 10:00:00+00:00,,,,0,,0,1946.0
2022-06-15 11:00:00+00:00,,,,0,,0,1978.0
2022-06-15 12:00:00+00:00,,,,0,,0,1870.0
2022-06-15 13:00:00+00:00,,,,0,,0,1822.0
2022-06-15 14:00:00+00:00,,,,0,,0,1821.0
2022-06-15 15:00:00+00:00,,,,0,,0,1886.0
2022-06-15 16:00:00+00:00,,,,0,,0,1898.0
2022-06-15 17:00:00+00:00,,,,0,,0,1810.0
2022-06-15 18:00:00+00:00,,,,0,,0,1737.0
2022-06-15 19:00:00+00:00,,,,0,,0,1672.0
2022-06-15 20:00:00+00:00,,,,0,,0,1620.0
2022-06-15 21:00:00+00:00,,,,0,,0,1513.0
2022-06-15 22:00:00+00:00,,,,0,,0,1321.0
2022-06-15 23:00:00+00:00,,,,0,,0,1187.0
2022-06-16 00:00:00+00:00,,,,0,,0,1098.0
2022-06-16 01:00:00+00:00,,,,0,,0,1097.0
2022-06-16 02:00:00+00:00,,,,0,,0,1075.0
2022-06-16 03:00:00+00:00,,,,0,,0,1048.0
2022-06-16 04:00:00+00:00,,,,0,,0,1054.0
2022-06-16 05:00:00+00:00,,,,0,,0,1192.0
2022-06-16 06:00:00+00:00,,,,0,,0,1384.0
2022-06-16 07:00:00+00:00,,,,0,,0,1583.0
2022-06-16 08:00:00+00:00,,,,0,,0,1701.0
2022-06-16 09:00:00+00:00,,,,0,,0,1722.0
2022-06-16 10:00:00+00:00,,,,0,,0,1713.0
2022-06-16 11:00:00+00:00,,,,0,,0,1645.0
2022-06-16 12:00:00+00:00,,,,0,,0,1549.0
2022-06-16 13:00:00+00:00,,,,0,,0,1530.0
2022-06-16 14:00:00+00:00,,,,0,,0,1540.0
2022-06-16 15:00:00+00:00,,,,0,,0,1648.0
2022-06-16 16:00:00+00:00,,,,0,,0,1741.0
2022-06-16 17:00:00+00:00,,,,0,,0,1724.0
2022-06-16 18:00:00+00:00,,,,0,,0,1649.0
2022-06-16 19:00:00+00:00,,,,0,,0,1571.0
2022-06-16 20:00:00+00:00,,,,0,,0,1520.0
2022-06-16 21:00:00+00:00,,,,0,,0,1415.0
2022-06-16 22:00:00+00:00,,,,0,,0,1240.0
2022-06-16 23:00:00+00:00,,,,0,,0,1140.0
2022-06-17 00:00:00+00:00,,,,0,,0,1082.0
2022-06-17 01:00:00+00:00,,,,0,,0,1066.0
2022-06-17 02:00:00+00:00,,,,0,,0,1019.0
2022-06-17 03:00:00+00:00,,,,0,,0,994.0
2022-06-17 04:00:00+00:00,,,,0,,0,963.0
2022-06-17 05:00:00+00:00,,,,0,,0,1049.0
2022-06-17 06:00:00+00:00,,,,0,,0,1169.0
2022-06-17 07:00:00+00:00,,,,0,,0,1346.0
2022-06-17 08:00:00+00:00,,,,0,,0,1498.0
2022-06-17 09:00:00+00:00,,,,0,,0,1579.0
2022-06-17 10:00:00+00:00,,,,0,,0,1600.0
2022-06-17 11:00:00+00:00,,,,0,,0,1671.0
2022-06-17 12:00:00+00:00,,,,0,,0,1622.0
2022-06-17 13:00:00+00:00,,,,0,,0,1563.0
2022-06-17 14:00:00+00:00,,,,0,,0,1555.0
2022-06-17 15:00:00+00:00,,,,0,,0,1587.0
2022-06-17 16:00:00+00:00,,,,0,,0,1622.0
2022-06-17 17:00:00+00:00,,,,0,,0,1622.0
2022-06-17 18:00:00+00:00,,,,0,,0,1576.0
2022-06-17 19:00:00+00:00,,,,0,,0,1551.0
2022-06-17 20:00:00+00:00,,,,0,,0,1531.0
2022-06-17 21:00:00+00:00,,,,0,,0,1455.0
2022-06-17 22:00:00+00:00,,,,0,,0,1256.0
2022-06-17 23:00:00+00:00,,,,0,,0,1137.0
2022-06-18 00:00:00+00:00,,,,0,,0,1092.0
2022-06-18 01:00:00+00:00,,,,0,,0,1096.0
2022-06-18 02:00:00+00:00,,,,0,,0,1071.0
2022-06-18 03:00:00+00:00,,,,0,,0,1083.0
2022-06-18 04:00:00+00:00,,,,0,,0,1162.0
2022-06-18 05:00:00+00:00,,,,0,,0,1432.0
2022-06-18 06:00:00+00:00,,,,0,,0,1805.0
2022-06-18 07:00:00+00:00,,,,0,,0,1960.0
2022-06-18 08:00:00+00:00,,,,0,,0,2002.0
2022-06-18 09:00:00+00:00,,,,0,,0,2008.0
2022-06-18 10:00:00+00:00,,,,0,,0,1983.0
2022-06-18 11:00:00+00:00,,,,0,,0,1979.0
2022-06-18 12:00:00+00:00,,,,0,,0,1856.0
2022-06-18 13:00:00+00:00,,,,0,,0,1858.0
2022-06-18 14:00:00+00:00,,,,0,,0,1912.0
2022-06-18 15:00:00+00:00,,,,0,,0,2056.0
2022-06-18 16:00:00+00:00,,,,0,,0,2128.0
2022-06-18 17:00:00+00:00,,,,0,,0,1968.0
2022-06-18 18:00:00+00:00,,,,0,,0,948.0
2022-06-18 19:00:00+00:00,,,,0,,0,909.0
2022-06-18 20:00:00+00:00,,,,0,,0,1767.0
2022-06-18 21:00:00+00:00,,,,0,,0,1607.0
2022-06-18 22:00:00+00:00,,,,0,,0,1385.0
2022-06-18 23:00:00+00:00,,,,0,,0,1240.0
2022-06-19 00:00:00+00:00,,,,0,,0,1196.0
2022-06-19 01:00:00+00:00,,,,0,,0,1181.0
2022-06-19 02:00:00+00:00,,,,0,,0,1156.0
2022-06-19 03:00:00+00:00,,,,0,,0,1141.0
2022-06-19 04:00:00+00:00,,,,0,,0,1208.0
2022-06-19 05:00:00+00:00,,,,0,,0,1474.0
2022-06-19 06:00:00+00:00,,,,0,,0,1822.0
2022-06-19 07:00:00+00:00,,,,0,,0,1954.0
2022-06-19 08:00:00+00:00,,,,0,,0,1947.0
2022-06-19 09:00:00+00:00,,,,0,,0,1941.0
2022-06-19 10:00:00+00:00,,,,0,,0,1949.0
2022-06-19 11:00:00+00:00,,,,0,,0,1926.0
2022-06-19 12:00:00+00:00,,,,0,,0,1805.0
2022-06-19 13:00:00+00:00,,,,0,,0,1801.0
2022-06-19 14:00:00+00:00,,,,0,,0,1852.0
2022-06-19 15:00:00+00:00,,,,0,,0,2022.0
2022-06-19 16:00:00+00:00,,,,0,,0,2084.0
2022-06-19 17:00:00+00:00,,,,0,,0,1952.0
2022-06-19 18:00:00+00:00,,,,0,,0,1899.0
2022-06-19 19:00:00+00:00,,,,0,,0,1845.0
2022-06-19 20:00:00+00:00,,,,0,,0,1784.0
2022-06-19 21:00:00+00:00,,,,0,,0,1603.0
2022-06-19 22:00:00+00:00,,,,0,,0,1345.0
2022-06-19 23:00:00+00:00,,,,0,,0,1191.0
2022-06-20 00:00:00+00:00,,,,0,,0,1120.0
2022-06-20 01:00:00+00:00,,,,0,,0,1087.0
2022-06-20 02:00:00+00:00,,,,0,,0,1061.0
2022-06-20 03:00:00+00:00,,,,0,,0,1065.0
2022-06-20 04:00:00+00:00,,,,0,,0,1124.0
2022-06-20 05:00:00+00:00,,,,0,,0,1425.0
2022-06-20 06:00:00+00:00,,,,0,,0,1784.0
2022-06-20 07:00:00+00:00,,,,0,,0,1941.0
2022-06-20 08:00:00+00:00,,,,0,,0,1954.0
2022-06-20 09:00:00+00:00,,,,0,,0,1910.0
2022-06-20 10:00:00+00:00,,,,0,,0,1933.0
2022-06-20 11:00:00+00:00,,,,0,,0,1886.0
2022-06-20 12:00:00+00:00,,,,0,,0,1809.0
2022-06-20 13:00:00+00:00,,,,0,,0,1760.0
2022-06-20 14:00:00+00:00,,,,0,,0,1771.0
2022-06-20 15:00:00+00:00,,,,0,,0,1928.0
2022-06-20 16:00:00+00:00,,,,0,,0,1943.0
2022-06-20 17:00:00+00:00,,,,0,,0,1832.0
2022-06-20 18:00:00+00:00,,,,0,,0,1750.0
2022-06-20 19:00:00+00:00,,,,0,,0,1732.0
2022-06-20 20:00:00+00:00,,,,0,,0,1692.0
2022-06-20 21:00:00+00:00,,,,0,,0,1567.0
2022-06-20 22:00:00+00:00,,,,0,,0,1363.0
2022-06-20 23:00:00+00:00,,,,0,,0,1210.0
2022-06-21 00:00:00+00:00,,,,0,,0,1154.0
2022-06-21 01:00:00+00:00,,,,0,,0,1150.0
2022-06-21 02:00:00+00:00,,,,0,,0,1135.0
2022-06-21 03:00:00+00:00,,,,0,,0,1128.0
2022-06-21 04:00:00+00:00,,,,0,,0,1202.0
2022-06-21 05:00:00+00:00,,,,0,,0,1484.0
2022-06-21 06:00:00+00:00,,,,0,,0,1832.0
2022-06-21 07:00:00+00:00,,,,0,,0,1958.0
2022-06-21 08:00:00+00:00,,,,0,,0,1957.0
2022-06-21 09:00:00+00:00,,,,0,,0,1899.0
2022-06-21 10:00:00+00:00,,,,0,,0,1844.0
2022-06-21 11:00:00+00:00,,,,0,,0,1778.0
2022-06-21 12:00:00+00:00,,,,0,,0,1672.0
2022-06-21 13:00:00+00:00,,,,0,,0,1644.0
2022-06-21 14:00:00+00:00,,,,0,,0,1627.0
2022-06-21 15:00:00+00:00,,,,0,,0,1791.0
2022-06-21 16:00:00+00:00,,,,0,,0,1900.0
2022-06-21 17:00:00+00:00,,,,0,,0,1797.0
2022-06-21 18:00:00+00:00,,,,0,,0,1716.0
2022-06-21 19:00:00+00:00,,,,0,,0,1705.0
2022-06-21 20:00:00+00:00,,,,0,,0,1663.0
2022-06-21 21:00:00+00:00,,,,0,,0,1558.0
2022-06-21 22:00:00+00:00,,,,0,,0,1322.0
2022-06-21 23:00:00+00:00,,,,0,,0,1209.0
2022-06-22 00:00:00+00:00,,,,0,,0,1117.0
2022-06-22 01:00:00+00:00,,,,0,,0,1114.0
2022-06-22 02:00:00+00:00,,,,0,,0,1062.0
2022-06-22 03:00:00+00:00,,,,0,,0,1068.0
2022-06-22 04:00:00+00:00,,,,0,,0,1145.0
2022-06-22 05:00:00+00:00,,,,0,,0,1393.0
2022-06-22 06:00:00+00:00,,,,0,,0,1740.0
2022-06-22 07:00:00+00:00,,,,0,,0,1851.0
2022-06-22 08:00:00+00:00,,,,0,,0,1882.0
2022-06-22 09:00:00+00:00,,,,0,,0,1859.0
2022-06-22 10:00:00+00:00,,,,0,,0,1864.0
2022-06-22 11:00:00+00:00,,,,0,,0,1846.0
2022-06-22 12:00:00+00:00,,,,0,,0,1726.0
2022-06-22 13:00:00+00:00,,,,0,,0,1681.0
2022-06-22 14:00:00+00:00,,,,0,,0,1675.0
2022-06-22 15:00:00+00:00,,,,0,,0,1775.0
2022-06-22 16:00:00+00:00,,,,0,,0,1841.0
2022-06-22 17:00:00+00:00,,,,0,,0,1765.0
2022-06-22 18:00:00+00:00,,,,0,,0,1712.0
2022-06-22 19:00:00+00:00,,,,0,,0,1680.0
2022-06-22 20:00:00+00:00,,,,0,,0,1640.0
2022-06-22 21:00:00+00:00,,,,0,,0,1571.0
2022-06-22 22:00:00+00:00,,,,0,,0,1386.0
2022-06-22 23:00:00+00:00,,,,0,,0,1237.0
2022-06-23 00:00:00+00:00,,,,0,,0,1166.0
2022-06-23 01:00:00+00:00,,,,0,,0,1153.0
2022-06-23 02:00:00+00:00,,,,0,,0,1110.0
2022-06-23 03:00:00+00:00,,,,0,,0,1094.0
2022-06-23 04:00:00+00:00,,,,0,,0,1100.0
2022-06-23 05:00:00+00:00,,,,0,,0,1230.0
2022-06-23 06:00:00+00:00,,,,0,,0,1428.0
2022-06-23 07:00:00+00:00,,,,0,,0,1638.0
2022-06-23 08:00:00+00:00,,,,0,,0,1720.0
2022-06-23 09:00:00+00:00,,,,0,,0,1731.0
2022-06-23 10:00:00+00:00,,,,0,,0,1721.0
2022-06-23 11:00:00+00:00,,,,0,,0,1725.0
2022-06-23 12:00:00+00:00,,,,0,,0,1605.0
2022-06-23 13:00:00+00:00,,,,0,,0,1535.0
2022-06-23 14:00:00+00:00,,,,0,,0,1486.0
2022-06-23 15:00:00+00:00,,,,0,,0,1552.0
2022-06-23 16:00:00+00:00,,,,0,,0,1645.0
2022-06-23 17:00:00+00:00,,,,0,,0,1611.0
2022-06-23 18:00:00+00:00,,,,0,,0,1552.0
2022-06-23 19:00:00+00:00,,,,0,,0,1491.0
2022-06-23 20:00:00+00:00,,,,0,,0,1473.0
2022-06-23 21:00:00+00:00,,,,0,,0,1423.0
2022-06-23 22:00:00+00:00,,,,0,,0,1289.0
2022-06-23 23:00:00+00:00,,,,0,,0,1167.0
2022-06-24 00:00:00+00:00,,,,0,,0,1101.0
2022-06-24 01:00:00+00:00,,,,0,,0,1075.0
2022-06-24 02:00:00+00:00,,,,0,,0,1027.0
2022-06-24 03:00:00+00:00,,,,0,,0,997.0
2022-06-24 04:00:00+00:00,,,,0,,0,1003.0
2022-06-24 05:00:00+00:00,,,,0,,0,1064.0
2022-06-24 06:00:00+00:00,,,,0,,0,1174.0
2022-06-24 07:00:00+00:00,,,,0,,0,1333.0
2022-06-24 08:00:00+00:00,,,,0,,0,1450.0
2022-06-24 09:00:00+00:00,,,,0,,0,1540.0
2022-06-24 10:00:00+00:00,,,,0,,0,1586.0
2022-06-24 11:00:00+00:00,,,,0,,0,1596.0
2022-06-24 12:00:00+00:00,,,,0,,0,1480.0
2022-06-24 13:00:00+00:00,,,,0,,0,1389.0
2022-06-24 14:00:00+00:00,,,,0,,0,1364.0
2022-06-24 15:00:00+00:00,,,,0,,0,1473.0
2022-06-24 16:00:00+00:00,,,,0,,0,1573.0
2022-06-24 17:00:00+00:00,,,,0,,0,1559.0
2022-06-24 18:00:00+00:00,,,,0,,0,1550.0
2022-06-24 19:00:00+00:00,,,,0,,0,1547.0
2022-06-24 20:00:00+00:00,,,,0,,0,1516.0
2022-06-24 21:00:00+00:00,,,,0,,0,1430.0
2022-06-24 22:00:00+00:00,,,,0,,0,1256.0
2022-06-24 23:00:00+00:00,,,,0,,0,1134.0
2022-06-25 00:00:00+00:00,,,,0,,0,1085.0
2022-06-25 01:00:00+00:00,,,,0,,0,1082.0
2022-06-25 02:00:00+00:00,,,,0,,0,1060.0
2022-06-25 03:00:00+00:00,,,,0,,0,535.0
2022-06-25 04:00:00+00:00,,,,0,,0,593.0
2022-06-25 05:00:00+00:00,,,,0,,0,1397.0
2022-06-25 06:00:00+00:00,,,,0,,0,1768.0
2022-06-25 07:00:00+00:00,,,,0,,0,1963.0
2022-06-25 08:00:00+00:00,,,,0,,0,2053.0
2022-06-25 09:00:00+00:00,,,,0,,0,1025.0
2022-06-25 10:00:00+00:00,,,,0,,0,0.0
2022-06-25 11:00:00+00:00,,,,0,,0,1004.0
2022-06-25 12:00:00+00:00,,,,0,,0,1920.0
2022-06-25 13:00:00+00:00,,,,0,,0,1881.0
2022-06-25 14:00:00+00:00,,,,0,,0,1932.0
2022-06-25 15:00:00+00:00,,,,0,,0,2062.0
2022-06-25 16:00:00+00:00,,,,0,,0,2107.0
2022-06-25 17:00:00+00:00,,,,0,,0,1919.0
2022-06-25 18:00:00+00:00,,,,0,,0,1827.0
2022-06-25 19:00:00+00:00,,,,0,,0,1771.0
2022-06-25 20:00:00+00:00,,,,0,,0,1704.0
2022-06-25 21:00:00+00:00,,,,0,,0,1610.0
2022-06-25 22:00:00+00:00,,,,0,,0,1397.0
2022-06-25 23:00:00+00:00,,,,0,,0,1265.0
2022-06-26 00:00:00+00:00,,,,0,,0,1191.0
2022-06-26 01:00:00+00:00,,,,0,,0,1176.0
2022-06-26 02:00:00+00:00,,,,0,,0,1150.0
2022-06-26 03:00:00+00:00,,,,0,,0,1132.0
2022-06-26 04:00:00+00:00,,,,0,,0,1202.0
2022-06-26 05:00:00+00:00,,,,0,,0,1470.0
2022-06-26 06:00:00+00:00,,,,0,,0,1829.0
2022-06-26 07:00:00+00:00,,,,0,,0,1997.0
2022-06-26 08:00:00+00:00,,,,0,,0,2037.0
2022-06-26 09:00:00+00:00,,,,0,,0,2039.0
2022-06-26 10:00:00+00:00,,,,0,,0,2027.0
2022-06-26 11:00:00+00:00,,,,0,,0,2035.0
2022-06-26 12:00:00+00:00,,,,0,,0,1958.0
2022-06-26 13:00:00+00:00,,,,0,,0,1982.0
2022-06-26 14:00:00+00:00,,,,0,,0,2034.0
2022-06-26 15:00:00+00:00,,,,0,,0,2160.0
2022-06-26 16:00:00+00:00,,,,0,,0,2213.0
2022-06-26 17:00:00+00:00,,,,0,,0,2065.0
2022-06-26 18:00:00+00:00,,,,0,,0,1968.0
2022-06-26 19:00:00+00:00,,,,0,,0,1877.0
2022-06-26 20:00:00+00:00,,,,0,,0,1770.0
2022-06-26 21:00:00+00:00,,,,0,,0,1658.0
2022-06-26 22:00:00+00:00,,,,0,,0,1446.0
2022-06-26 23:00:00+00:00,,,,0,,0,1285.0
2022-06-27 00:00:00+00:00,,,,0,,0,1215.0
2022-06-27 01:00:00+00:00,,,,0,,0,1201.0
2022-06-27 02:00:00+00:00,,,,0,,0,1176.0
2022-06-27 03:00:00+00:00,,,,0,,0,1154.0
2022-06-27 04:00:00+00:00,,,,0,,0,1228.0
2022-06-27 05:00:00+00:00,,,,0,,0,1486.0
2022-06-27 06:00:00+00:00,,,,0,,0,1840.0
2022-06-27 07:00:00+00:00,,,,0,,0,1991.0
2022-06-27 08:00:00+00:00,,,,0,,0,2025.0
2022-06-27 09:00:00+00:00,,,,0,,0,2008.0
2022-06-27 10:00:00+00:00,,,,0,,0,2020.0
2022-06-27 11:00:00+00:00,,,,0,,0,2008.0
2022-06-27 12:00:00+00:00,,,,0,,0,1916.0
2022-06-27 13:00:00+00:00,,,,0,,0,1889.0
2022-06-27 14:00:00+00:00,,,,0,,0,1900.0
2022-06-27 15:00:00+00:00,,,,0,,0,2008.0
2022-06-27 16:00:00+00:00,,,,0,,0,2053.0
2022-06-27 17:00:00+00:00,,,,0,,0,1928.0
2022-06-27 18:00:00+00:00,,,,0,,0,1855.0
2022-06-27 19:00:00+00:00,,,,0,,0,1780.0
2022-06-27 20:00:00+00:00,,,,0,,0,1734.0
2022-06-27 21:00:00+00:00,,,,0,,0,1666.0
2022-06-27 22:00:00+00:00,,,,0,,0,1455.0
2022-06-27 23:00:00+00:00,,,,0,,0,1310.0
2022-06-28 00:00:00+00:00,,,,0,,0,1222.0
2022-06-28 01:00:00+00:00,,,,0,,0,1200.0
2022-06-28 02:00:00+00:00,,,,0,,0,1167.0
2022-06-28 03:00:00+00:00,,,,0,,0,1134.0
2022-06-28 04:00:00+00:00,,,,0,,0,1177.0
2022-06-28 05:00:00+00:00,,,,0,,0,1358.0
2022-06-28 06:00:00+00:00,,,,0,,0,1596.0
2022-06-28 07:00:00+00:00,,,,0,,0,1822.0
2022-06-28 08:00:00+00:00,,,,0,,0,1936.0
2022-06-28 09:00:00+00:00,,,,0,,0,1969.0
2022-06-28 10:00:00+00:00,,,,0,,0,1996.0
2022-06-28 11:00:00+00:00,,,,0,,0,2027.0
2022-06-28 12:00:00+00:00,,,,0,,0,1982.0
2022-06-28 13:00:00+00:00,,,,0,,0,1980.0
2022-06-28 14:00:00+00:00,,,,0,,0,1967.0
2022-06-28 15:00:00+00:00,,,,0,,0,2067.0
2022-06-28 16:00:00+00:00,,,,0,,0,2125.0
2022-06-28 17:00:00+00:00,,,,0,,0,2009.0
2022-06-28 18:00:00+00:00,,,,0,,0,1895.0
2022-06-28 19:00:00+00:00,,,,0,,0,1806.0
2022-06-28 20:00:00+00:00,,,,0,,0,1730.0
2022-06-28 21:00:00+00:00,,,,0,,0,1661.0
2022-06-28 22:00:00+00:00,,,,0,,0,1469.0
2022-06-28 23:00:00+00:00,,,,0,,0,1315.0
2022-06-29 00:00:00+00:00,,,,0,,0,1233.0
2022-06-29 01:00:00+00:00,,,,0,,0,1206.0
2022-06-29 02:00:00+00:00,,,,0,,0,1178.0
2022-06-29 03:00:00+00:00,,,,0,,0,1149.0
2022-06-29 04:00:00+00:00,,,,0,,0,1180.0
2022-06-29 05:00:00+00:00,,,,0,,0,1333.0
2022-06-29 06:00:00+00:00,,,,0,,0,1518.0
2022-06-29 07:00:00+00:00,,,,0,,0,1712.0
2022-06-29 08:00:00+00:00,,,,0,,0,1816.0
2022-06-29 09:00:00+00:00,,,,0,,0,1851.0
2022-06-29 10:00:00+00:00,,,,0,,0,1861.0
2022-06-29 11:00:00+00:00,,,,0,,0,1829.0
2022-06-29 12:00:00+00:00,,,,0,,0,1721.0
2022-06-29 13:00:00+00:00,,,,0,,0,1673.0
2022-06-29 14:00:00+00:00,,,,0,,0,1656.0
