StartTime,EndTime,AreaID,UnitName,quantity_B01,hourly_time,quantity_B16,quantity_B17,quantity_B18,quantity_B19,total_green_energy,Load
2022-04-14 01:00:00+00:00,2022-04-14 02:00:00+00:00,10Y1001A1001A65H,MAW,923,2022-04-14 01:00:00+00:00,0,182,462,528,2095,3028
2022-04-14 02:00:00+00:00,2022-04-14 03:00:00+00:00,10Y1001A1001A65H,MAW,908,2022-04-14 02:00:00+00:00,0,183,660,509,2260,3089
2022-04-14 03:00:00+00:00,2022-04-14 04:00:00+00:00,10Y1001A1001A65H,MAW,1019,2022-04-14 03:00:00+00:00,3,188,694,534,2438,3237
2022-04-14 04:00:00+00:00,2022-04-14 05:00:00+00:00,10Y1001A1001A65H,MAW,1017,2022-04-14 04:00:00+00:00,29,185,761,612,2604,3464
2022-04-14 05:00:00+00:00,2022-04-14 06:00:00+00:00,10Y1001A1001A65H,MAW,989,2022-04-14 05:00:00+00:00,81,176,684,738,2668,3749
2022-04-14 06:00:00+00:00,2022-04-14 07:00:00+00:00,10Y1001A1001A65H,MAW,1005,2022-04-14 06:00:00+00:00,139,177,659,797,2777,3940
2022-04-14 07:00:00+00:00,2022-04-14 08:00:00+00:00,10Y1001A1001A65H,MAW,1002,2022-04-14 07:00:00+00:00,225,175,714,749,2865,3997
2022-04-14 08:00:00+00:00,2022-04-14 09:00:00+00:00,10Y1001A1001A65H,MAW,1031,2022-04-14 08:00:00+00:00,351,174,733,717,3006,3977
2022-04-14 09:00:00+00:00,2022-04-14 10:00:00+00:00,10Y1001A1001A65H,MAW,975,2022-04-14 09:00:00+00:00,427,173,722,754,3051,3860
2022-04-14 10:00:00+00:00,2022-04-14 11:00:00+00:00,10Y1001A1001A65H,MAW,761,2022-04-14 10:00:00+00:00,432,171,691,766,2821,3780
2022-04-14 11:00:00+00:00,2022-04-14 12:00:00+00:00,10Y1001A1001A65H,MAW,745,2022-04-14 11:00:00+00:00,410,176,697,688,2716,3753
2022-04-14 12:00:00+00:00,2022-04-14 13:00:00+00:00,10Y1001A1001A65H,MAW,721,2022-04-14 12:00:00+00:00,351,187,770,608,2637,3728
2022-04-14 13:00:00+00:00,2022-04-14 14:00:00+00:00,10Y1001A1001A65H,MAW,728,2022-04-14 13:00:00+00:00,266,191,799,657,2641,3821
2022-04-14 14:00:00+00:00,2022-04-14 15:00:00+00:00,10Y1001A1001A65H,MAW,990,2022-04-14 14:00:00+00:00,159,191,764,834,2938,4077
2022-04-14 15:00:00+00:00,2022-04-14 16:00:00+00:00,10Y1001A1001A65H,MAW,1093,2022-04-14 15:00:00+00:00,71,191,806,832,2993,4093
2022-04-14 16:00:00+00:00,2022-04-14 17:00:00+00:00,10Y1001A1001A65H,MAW,841,2022-04-14 16:00:00+00:00,19,192,788,869,2709,3957
2022-04-14 17:00:00+00:00,2022-04-14 18:00:00+00:00,10Y1001A1001A65H,MAW,783,2022-04-14 17:00:00+00:00,1,190,784,876,2634,3835
2022-04-14 18:00:00+00:00,2022-04-14 19:00:00+00:00,10Y1001A1001A65H,MAW,1027,2022-04-14 18:00:00+00:00,0,192,785,885,2889,3723
2022-04-14 19:00:00+00:00,2022-04-14 20:00:00+00:00,10Y1001A1001A65H,MAW,1024,2022-04-14 19:00:00+00:00,0,192,813,851,2880,3551
2022-04-14 20:00:00+00:00,2022-04-14 21:00:00+00:00,10Y1001A1001A65H,MAW,851,2022-04-14 20:00:00+00:00,0,193,894,833,2771,3356
2022-04-14 21:00:00+00:00,2022-04-14 22:00:00+00:00,10Y1001A1001A65H,MAW,778,2022-04-14 21:00:00+00:00,0,190,979,922,2869,3180
2022-04-14 22:00:00+00:00,2022-04-14 23:00:00+00:00,10Y1001A1001A65H,MAW,769,2022-04-14 22:00:00+00:00,0,189,991,1068,3017,3055
2022-04-14 23:00:00+00:00,2022-04-15 00:00:00+00:00,10Y1001A1001A65H,MAW,464,2022-04-14 23:00:00+00:00,0,189,1170,1102,2925,2987
2022-04-15 00:00:00+00:00,2022-04-15 01:00:00+00:00,10Y1001A1001A65H,MAW,563,2022-04-15 00:00:00+00:00,0,189,1108,1177,3037,2954
2022-04-15 01:00:00+00:00,2022-04-15 02:00:00+00:00,10Y1001A1001A65H,MAW,677,2022-04-15 01:00:00+00:00,0,189,1152,1246,3264,2985
2022-04-15 02:00:00+00:00,2022-04-15 03:00:00+00:00,10Y1001A1001A65H,MAW,721,2022-04-15 02:00:00+00:00,0,188,1150,1328,3387,3036
2022-04-15 03:00:00+00:00,2022-04-15 04:00:00+00:00,10Y1001A1001A65H,MAW,639,2022-04-15 03:00:00+00:00,3,189,1273,1291,3395,3196
2022-04-15 04:00:00+00:00,2022-04-15 05:00:00+00:00,10Y1001A1001A65H,MAW,657,2022-04-15 04:00:00+00:00,27,188,1400,1183,3455,3432
2022-04-15 05:00:00+00:00,2022-04-15 06:00:00+00:00,10Y1001A1001A65H,MAW,572,2022-04-15 05:00:00+00:00,71,190,1214,1163,3210,3716
2022-04-15 06:00:00+00:00,2022-04-15 07:00:00+00:00,10Y1001A1001A65H,MAW,603,2022-04-15 06:00:00+00:00,133,187,1123,1119,3165,3868
2022-04-15 07:00:00+00:00,2022-04-15 08:00:00+00:00,10Y1001A1001A65H,MAW,493,2022-04-15 07:00:00+00:00,189,189,996,969,2836,3961
2022-04-15 08:00:00+00:00,2022-04-15 09:00:00+00:00,10Y1001A1001A65H,MAW,651,2022-04-15 08:00:00+00:00,240,189,834,797,2711,4012
2022-04-15 09:00:00+00:00,2022-04-15 10:00:00+00:00,10Y1001A1001A65H,MAW,720,2022-04-15 09:00:00+00:00,271,189,746,676,2602,3965
2022-04-15 10:00:00+00:00,2022-04-15 11:00:00+00:00,10Y1001A1001A65H,MAW,672,2022-04-15 10:00:00+00:00,299,178,633,573,2355,3914
2022-04-15 11:00:00+00:00,2022-04-15 12:00:00+00:00,10Y1001A1001A65H,MAW,606,2022-04-15 11:00:00+00:00,316,176,497,477,2072,3828
2022-04-15 12:00:00+00:00,2022-04-15 13:00:00+00:00,10Y1001A1001A65H,MAW,558,2022-04-15 12:00:00+00:00,286,186,376,440,1846,3794
2022-04-15 13:00:00+00:00,2022-04-15 14:00:00+00:00,10Y1001A1001A65H,MAW,541,2022-04-15 13:00:00+00:00,243,190,329,429,1732,3857
2022-04-15 14:00:00+00:00,2022-04-15 15:00:00+00:00,10Y1001A1001A65H,MAW,607,2022-04-15 14:00:00+00:00,180,191,239,353,1570,3992
2022-04-15 15:00:00+00:00,2022-04-15 16:00:00+00:00,10Y1001A1001A65H,MAW,718,2022-04-15 15:00:00+00:00,112,190,161,287,1468,4043
2022-04-15 16:00:00+00:00,2022-04-15 17:00:00+00:00,10Y1001A1001A65H,MAW,771,2022-04-15 16:00:00+00:00,46,191,117,253,1378,3945
2022-04-15 17:00:00+00:00,2022-04-15 18:00:00+00:00,10Y1001A1001A65H,MAW,809,2022-04-15 17:00:00+00:00,5,195,74,180,1263,3872
2022-04-15 18:00:00+00:00,2022-04-15 19:00:00+00:00,10Y1001A1001A65H,MAW,917,2022-04-15 18:00:00+00:00,0,196,129,154,1396,3709
2022-04-15 19:00:00+00:00,2022-04-15 20:00:00+00:00,10Y1001A1001A65H,MAW,768,2022-04-15 19:00:00+00:00,0,192,174,124,1258,3628
2022-04-15 20:00:00+00:00,2022-04-15 21:00:00+00:00,10Y1001A1001A65H,MAW,750,2022-04-15 20:00:00+00:00,0,191,188,99,1228,3465
2022-04-15 21:00:00+00:00,2022-04-15 22:00:00+00:00,10Y1001A1001A65H,MAW,544,2022-04-15 21:00:00+00:00,0,190,122,98,954,3293
2022-04-15 22:00:00+00:00,2022-04-15 23:00:00+00:00,10Y1001A1001A65H,MAW,657,2022-04-15 22:00:00+00:00,0,191,139,95,1082,3202
2022-04-15 23:00:00+00:00,2022-04-16 00:00:00+00:00,10Y1001A1001A65H,MAW,713,2022-04-15 23:00:00+00:00,0,191,103,90,1097,3168
2022-04-16 00:00:00+00:00,2022-04-16 01:00:00+00:00,10Y1001A1001A65H,MAW,670,2022-04-16 00:00:00+00:00,0,191,94,86,1041,3188
2022-04-16 01:00:00+00:00,2022-04-16 02:00:00+00:00,10Y1001A1001A65H,MAW,647,2022-04-16 01:00:00+00:00,0,190,108,86,1031,3228
2022-04-16 02:00:00+00:00,2022-04-16 03:00:00+00:00,10Y1001A1001A65H,MAW,586,2022-04-16 02:00:00+00:00,1,189,68,101,945,3278
2022-04-16 03:00:00+00:00,2022-04-16 04:00:00+00:00,10Y1001A1001A65H,MAW,558,2022-04-16 03:00:00+00:00,20,187,71,110,946,3355
2022-04-16 04:00:00+00:00,2022-04-16 05:00:00+00:00,10Y1001A1001A65H,MAW,644,2022-04-16 04:00:00+00:00,147,182,111,116,1200,3550
2022-04-16 05:00:00+00:00,2022-04-16 06:00:00+00:00,10Y1001A1001A65H,MAW,592,2022-04-16 05:00:00+00:00,405,180,117,91,1385,3719
2022-04-16 06:00:00+00:00,2022-04-16 07:00:00+00:00,10Y1001A1001A65H,MAW,574,2022-04-16 06:00:00+00:00,708,173,135,110,1700,3763
2022-04-16 07:00:00+00:00,2022-04-16 08:00:00+00:00,10Y1001A1001A65H,MAW,429,2022-04-16 07:00:00+00:00,912,167,211,147,1866,3808
2022-04-16 08:00:00+00:00,2022-04-16 09:00:00+00:00,10Y1001A1001A65H,MAW,364,2022-04-16 08:00:00+00:00,1029,160,182,128,1863,3756
2022-04-16 09:00:00+00:00,2022-04-16 10:00:00+00:00,10Y1001A1001A65H,MAW,349,2022-04-16 09:00:00+00:00,1102,147,118,139,1855,3693
2022-04-16 10:00:00+00:00,2022-04-16 11:00:00+00:00,10Y1001A1001A65H,MAW,332,2022-04-16 10:00:00+00:00,1147,127,70,163,1839,3579
2022-04-16 11:00:00+00:00,2022-04-16 12:00:00+00:00,10Y1001A1001A65H,MAW,328,2022-04-16 11:00:00+00:00,1245,133,56,186,1948,3576
2022-04-16 12:00:00+00:00,2022-04-16 13:00:00+00:00,10Y1001A1001A65H,MAW,324,2022-04-16 12:00:00+00:00,1210,134,22,200,1890,3550
2022-04-16 13:00:00+00:00,2022-04-16 14:00:00+00:00,10Y1001A1001A65H,MAW,333,2022-04-16 13:00:00+00:00,1020,149,11,202,1715,3550
2022-04-16 14:00:00+00:00,2022-04-16 15:00:00+00:00,10Y1001A1001A65H,MAW,345,2022-04-16 14:00:00+00:00,727,167,13,198,1450,3753
2022-04-16 15:00:00+00:00,2022-04-16 16:00:00+00:00,10Y1001A1001A65H,MAW,402,2022-04-16 15:00:00+00:00,376,183,22,206,1189,3830
2022-04-16 16:00:00+00:00,2022-04-16 17:00:00+00:00,10Y1001A1001A65H,MAW,392,2022-04-16 16:00:00+00:00,104,186,57,185,924,3768
2022-04-16 17:00:00+00:00,2022-04-16 18:00:00+00:00,10Y1001A1001A65H,MAW,450,2022-04-16 17:00:00+00:00,9,184,58,149,850,3698
2022-04-16 18:00:00+00:00,2022-04-16 19:00:00+00:00,10Y1001A1001A65H,MAW,430,2022-04-16 18:00:00+00:00,0,186,54,120,790,3636
2022-04-16 19:00:00+00:00,2022-04-16 20:00:00+00:00,10Y1001A1001A65H,MAW,402,2022-04-16 19:00:00+00:00,0,185,20,121,728,3490
2022-04-16 20:00:00+00:00,2022-04-16 21:00:00+00:00,10Y1001A1001A65H,MAW,403,2022-04-16 20:00:00+00:00,0,173,41,132,749,3348
2022-04-16 21:00:00+00:00,2022-04-16 22:00:00+00:00,10Y1001A1001A65H,MAW,349,2022-04-16 21:00:00+00:00,0,165,114,150,778,3200
2022-04-16 22:00:00+00:00,2022-04-16 23:00:00+00:00,10Y1001A1001A65H,MAW,381,2022-04-16 22:00:00+00:00,0,164,166,173,884,3132
2022-04-16 23:00:00+00:00,2022-04-17 00:00:00+00:00,10Y1001A1001A65H,MAW,398,2022-04-16 23:00:00+00:00,0,164,147,185,894,3107
2022-04-17 00:00:00+00:00,2022-04-17 01:00:00+00:00,10Y1001A1001A65H,MAW,421,2022-04-17 00:00:00+00:00,0,166,99,198,884,3079
2022-04-17 01:00:00+00:00,2022-04-17 02:00:00+00:00,10Y1001A1001A65H,MAW,512,2022-04-17 01:00:00+00:00,0,165,127,237,1041,3112
2022-04-17 02:00:00+00:00,2022-04-17 03:00:00+00:00,10Y1001A1001A65H,MAW,488,2022-04-17 02:00:00+00:00,0,165,182,278,1113,3165
2022-04-17 03:00:00+00:00,2022-04-17 04:00:00+00:00,10Y1001A1001A65H,MAW,428,2022-04-17 03:00:00+00:00,19,163,154,325,1089,3219
2022-04-17 04:00:00+00:00,2022-04-17 05:00:00+00:00,10Y1001A1001A65H,MAW,368,2022-04-17 04:00:00+00:00,149,162,104,343,1126,3366
2022-04-17 05:00:00+00:00,2022-04-17 06:00:00+00:00,10Y1001A1001A65H,MAW,331,2022-04-17 05:00:00+00:00,444,160,114,250,1299,3540
2022-04-17 06:00:00+00:00,2022-04-17 07:00:00+00:00,10Y1001A1001A65H,MAW,329,2022-04-17 06:00:00+00:00,809,137,117,144,1536,3602
2022-04-17 07:00:00+00:00,2022-04-17 08:00:00+00:00,10Y1001A1001A65H,MAW,309,2022-04-17 07:00:00+00:00,1122,128,126,145,1830,3603
2022-04-17 08:00:00+00:00,2022-04-17 09:00:00+00:00,10Y1001A1001A65H,MAW,339,2022-04-17 08:00:00+00:00,1297,125,99,143,2003,3617
2022-04-17 09:00:00+00:00,2022-04-17 10:00:00+00:00,10Y1001A1001A65H,MAW,359,2022-04-17 09:00:00+00:00,1365,121,70,121,2036,3573
2022-04-17 10:00:00+00:00,2022-04-17 11:00:00+00:00,10Y1001A1001A65H,MAW,332,2022-04-17 10:00:00+00:00,1375,122,64,116,2009,3517
2022-04-17 11:00:00+00:00,2022-04-17 12:00:00+00:00,10Y1001A1001A65H,MAW,292,2022-04-17 11:00:00+00:00,1344,122,62,126,1946,3452
2022-04-17 12:00:00+00:00,2022-04-17 13:00:00+00:00,10Y1001A1001A65H,MAW,282,2022-04-17 12:00:00+00:00,1255,122,62,119,1840,3423
2022-04-17 13:00:00+00:00,2022-04-17 14:00:00+00:00,10Y1001A1001A65H,MAW,332,2022-04-17 13:00:00+00:00,1051,124,60,119,1686,3486
2022-04-17 14:00:00+00:00,2022-04-17 15:00:00+00:00,10Y1001A1001A65H,MAW,428,2022-04-17 14:00:00+00:00,752,127,56,108,1471,3648
2022-04-17 15:00:00+00:00,2022-04-17 16:00:00+00:00,10Y1001A1001A65H,MAW,400,2022-04-17 15:00:00+00:00,392,154,45,106,1097,3700
2022-04-17 16:00:00+00:00,2022-04-17 17:00:00+00:00,10Y1001A1001A65H,MAW,457,2022-04-17 16:00:00+00:00,109,156,24,113,859,3627
2022-04-17 17:00:00+00:00,2022-04-17 18:00:00+00:00,10Y1001A1001A65H,MAW,471,2022-04-17 17:00:00+00:00,10,154,27,110,772,3574
2022-04-17 18:00:00+00:00,2022-04-17 19:00:00+00:00,10Y1001A1001A65H,MAW,519,2022-04-17 18:00:00+00:00,1,154,35,103,812,3541
2022-04-17 19:00:00+00:00,2022-04-17 20:00:00+00:00,10Y1001A1001A65H,MAW,601,2022-04-17 19:00:00+00:00,0,152,66,116,935,3405
2022-04-17 20:00:00+00:00,2022-04-17 21:00:00+00:00,10Y1001A1001A65H,MAW,522,2022-04-17 20:00:00+00:00,0,153,197,141,1013,3276
2022-04-17 21:00:00+00:00,2022-04-17 22:00:00+00:00,10Y1001A1001A65H,MAW,434,2022-04-17 21:00:00+00:00,0,150,246,185,1015,3127
2022-04-17 22:00:00+00:00,2022-04-17 23:00:00+00:00,10Y1001A1001A65H,MAW,521,2022-04-17 22:00:00+00:00,0,146,240,207,1114,3094
2022-04-17 23:00:00+00:00,2022-04-18 00:00:00+00:00,10Y1001A1001A65H,MAW,509,2022-04-17 23:00:00+00:00,0,160,303,207,1179,3052
2022-04-18 00:00:00+00:00,2022-04-18 01:00:00+00:00,10Y1001A1001A65H,MAW,476,2022-04-18 00:00:00+00:00,0,160,281,220,1137,3044
2022-04-18 01:00:00+00:00,2022-04-18 02:00:00+00:00,10Y1001A1001A65H,MAW,430,2022-04-18 01:00:00+00:00,0,164,296,244,1134,3037
2022-04-18 02:00:00+00:00,2022-04-18 03:00:00+00:00,10Y1001A1001A65H,MAW,384,2022-04-18 02:00:00+00:00,1,161,314,264,1124,3118
2022-04-18 03:00:00+00:00,2022-04-18 04:00:00+00:00,10Y1001A1001A65H,MAW,413,2022-04-18 03:00:00+00:00,23,152,296,307,1191,3209
2022-04-18 04:00:00+00:00,2022-04-18 05:00:00+00:00,10Y1001A1001A65H,MAW,388,2022-04-18 04:00:00+00:00,173,152,259,338,1310,3392
2022-04-18 05:00:00+00:00,2022-04-18 06:00:00+00:00,10Y1001A1001A65H,MAW,360,2022-04-18 05:00:00+00:00,488,164,233,246,1491,3591
2022-04-18 06:00:00+00:00,2022-04-18 07:00:00+00:00,10Y1001A1001A65H,MAW,338,2022-04-18 06:00:00+00:00,847,166,245,164,1760,3670
2022-04-18 07:00:00+00:00,2022-04-18 08:00:00+00:00,10Y1001A1001A65H,MAW,317,2022-04-18 07:00:00+00:00,1130,166,238,210,2061,3670
2022-04-18 08:00:00+00:00,2022-04-18 09:00:00+00:00,10Y1001A1001A65H,MAW,305,2022-04-18 08:00:00+00:00,1303,165,295,200,2268,3616
2022-04-18 09:00:00+00:00,2022-04-18 10:00:00+00:00,10Y1001A1001A65H,MAW,278,2022-04-18 09:00:00+00:00,1365,165,342,205,2355,3576
2022-04-18 10:00:00+00:00,2022-04-18 11:00:00+00:00,10Y1001A1001A65H,MAW,272,2022-04-18 10:00:00+00:00,1370,160,333,217,2352,3509
2022-04-18 11:00:00+00:00,2022-04-18 12:00:00+00:00,10Y1001A1001A65H,MAW,272,2022-04-18 11:00:00+00:00,1325,161,262,202,2222,3466
2022-04-18 12:00:00+00:00,2022-04-18 13:00:00+00:00,10Y1001A1001A65H,MAW,286,2022-04-18 12:00:00+00:00,1219,154,215,179,2053,3368
2022-04-18 13:00:00+00:00,2022-04-18 14:00:00+00:00,10Y1001A1001A65H,MAW,318,2022-04-18 13:00:00+00:00,999,155,160,156,1788,3406
2022-04-18 14:00:00+00:00,2022-04-18 15:00:00+00:00,10Y1001A1001A65H,MAW,365,2022-04-18 14:00:00+00:00,718,158,164,161,1566,3729
2022-04-18 15:00:00+00:00,2022-04-18 16:00:00+00:00,10Y1001A1001A65H,MAW,568,2022-04-18 15:00:00+00:00,388,162,153,187,1458,3827
2022-04-18 16:00:00+00:00,2022-04-18 17:00:00+00:00,10Y1001A1001A65H,MAW,672,2022-04-18 16:00:00+00:00,126,164,147,196,1305,3721
2022-04-18 17:00:00+00:00,2022-04-18 18:00:00+00:00,10Y1001A1001A65H,MAW,689,2022-04-18 17:00:00+00:00,16,168,93,205,1171,3651
2022-04-18 18:00:00+00:00,2022-04-18 19:00:00+00:00,10Y1001A1001A65H,MAW,732,2022-04-18 18:00:00+00:00,0,168,31,201,1132,3590
2022-04-18 19:00:00+00:00,2022-04-18 20:00:00+00:00,10Y1001A1001A65H,MAW,783,2022-04-18 19:00:00+00:00,0,173,27,203,1186,3319
2022-04-18 20:00:00+00:00,2022-04-18 21:00:00+00:00,10Y1001A1001A65H,MAW,688,2022-04-18 20:00:00+00:00,0,175,109,207,1179,3188
2022-04-18 21:00:00+00:00,2022-04-18 22:00:00+00:00,10Y1001A1001A65H,MAW,659,2022-04-18 21:00:00+00:00,0,173,145,178,1155,3050
2022-04-18 22:00:00+00:00,2022-04-18 23:00:00+00:00,10Y1001A1001A65H,MAW,531,2022-04-18 22:00:00+00:00,0,171,129,174,1005,2969
2022-04-18 23:00:00+00:00,2022-04-19 00:00:00+00:00,10Y1001A1001A65H,MAW,591,2022-04-18 23:00:00+00:00,0,170,107,137,1005,2945
2022-04-19 00:00:00+00:00,2022-04-19 01:00:00+00:00,10Y1001A1001A65H,MAW,571,2022-04-19 00:00:00+00:00,0,169,101,95,936,2964
2022-04-19 01:00:00+00:00,2022-04-19 02:00:00+00:00,10Y1001A1001A65H,MAW,621,2022-04-19 01:00:00+00:00,0,171,95,70,957,3046
2022-04-19 02:00:00+00:00,2022-04-19 03:00:00+00:00,10Y1001A1001A65H,MAW,734,2022-04-19 02:00:00+00:00,1,172,73,61,1041,3287
2022-04-19 03:00:00+00:00,2022-04-19 04:00:00+00:00,10Y1001A1001A65H,MAW,708,2022-04-19 03:00:00+00:00,27,175,65,68,1043,3850
2022-04-19 04:00:00+00:00,2022-04-19 05:00:00+00:00,10Y1001A1001A65H,MAW,932,2022-04-19 04:00:00+00:00,171,175,57,102,1437,4234
2022-04-19 05:00:00+00:00,2022-04-19 06:00:00+00:00,10Y1001A1001A65H,MAW,984,2022-04-19 05:00:00+00:00,463,177,46,91,1761,4381
2022-04-19 06:00:00+00:00,2022-04-19 07:00:00+00:00,10Y1001A1001A65H,MAW,946,2022-04-19 06:00:00+00:00,800,177,57,91,2071,4366
2022-04-19 07:00:00+00:00,2022-04-19 08:00:00+00:00,10Y1001A1001A65H,MAW,792,2022-04-19 07:00:00+00:00,1071,175,81,129,2248,4410
2022-04-19 08:00:00+00:00,2022-04-19 09:00:00+00:00,10Y1001A1001A65H,MAW,775,2022-04-19 08:00:00+00:00,1251,173,130,166,2495,4344
2022-04-19 09:00:00+00:00,2022-04-19 10:00:00+00:00,10Y1001A1001A65H,MAW,424,2022-04-19 09:00:00+00:00,1347,173,156,188,2288,4243
2022-04-19 10:00:00+00:00,2022-04-19 11:00:00+00:00,10Y1001A1001A65H,MAW,359,2022-04-19 10:00:00+00:00,1357,174,156,221,2267,4225
2022-04-19 11:00:00+00:00,2022-04-19 12:00:00+00:00,10Y1001A1001A65H,MAW,350,2022-04-19 11:00:00+00:00,1315,170,209,288,2332,4115
2022-04-19 12:00:00+00:00,2022-04-19 13:00:00+00:00,10Y1001A1001A65H,MAW,357,2022-04-19 12:00:00+00:00,1179,171,313,362,2382,3975
2022-04-19 13:00:00+00:00,2022-04-19 14:00:00+00:00,10Y1001A1001A65H,MAW,380,2022-04-19 13:00:00+00:00,1024,174,516,416,2510,3991
2022-04-19 14:00:00+00:00,2022-04-19 15:00:00+00:00,10Y1001A1001A65H,MAW,575,2022-04-19 14:00:00+00:00,744,176,602,468,2565,4253
2022-04-19 15:00:00+00:00,2022-04-19 16:00:00+00:00,10Y1001A1001A65H,MAW,769,2022-04-19 15:00:00+00:00,396,178,591,462,2396,4305
2022-04-19 16:00:00+00:00,2022-04-19 17:00:00+00:00,10Y1001A1001A65H,MAW,799,2022-04-19 16:00:00+00:00,115,180,570,380,2044,4146
2022-04-19 17:00:00+00:00,2022-04-19 18:00:00+00:00,10Y1001A1001A65H,MAW,770,2022-04-19 17:00:00+00:00,12,181,575,371,1909,3982
2022-04-19 18:00:00+00:00,2022-04-19 19:00:00+00:00,10Y1001A1001A65H,MAW,785,2022-04-19 18:00:00+00:00,1,184,488,388,1846,3876
2022-04-19 19:00:00+00:00,2022-04-19 20:00:00+00:00,10Y1001A1001A65H,MAW,746,2022-04-19 19:00:00+00:00,0,181,384,404,1715,3676
2022-04-19 20:00:00+00:00,2022-04-19 21:00:00+00:00,10Y1001A1001A65H,MAW,714,2022-04-19 20:00:00+00:00,0,179,336,329,1558,3403
2022-04-19 21:00:00+00:00,2022-04-19 22:00:00+00:00,10Y1001A1001A65H,MAW,622,2022-04-19 21:00:00+00:00,0,178,314,211,1325,3225
2022-04-19 22:00:00+00:00,2022-04-19 23:00:00+00:00,10Y1001A1001A65H,MAW,403,2022-04-19 22:00:00+00:00,0,178,217,191,989,3122
2022-04-19 23:00:00+00:00,2022-04-20 00:00:00+00:00,10Y1001A1001A65H,MAW,361,2022-04-19 23:00:00+00:00,0,175,158,192,886,3076
2022-04-20 00:00:00+00:00,2022-04-20 01:00:00+00:00,10Y1001A1001A65H,MAW,314,2022-04-20 00:00:00+00:00,0,177,159,186,836,3070
2022-04-20 01:00:00+00:00,2022-04-20 02:00:00+00:00,10Y1001A1001A65H,MAW,320,2022-04-20 01:00:00+00:00,0,177,232,210,939,3111
2022-04-20 02:00:00+00:00,2022-04-20 03:00:00+00:00,10Y1001A1001A65H,MAW,513,2022-04-20 02:00:00+00:00,1,178,268,223,1183,3343
2022-04-20 03:00:00+00:00,2022-04-20 04:00:00+00:00,10Y1001A1001A65H,MAW,788,2022-04-20 03:00:00+00:00,28,177,290,276,1559,3832
2022-04-20 04:00:00+00:00,2022-04-20 05:00:00+00:00,10Y1001A1001A65H,MAW,839,2022-04-20 04:00:00+00:00,167,178,300,340,1824,4271
2022-04-20 05:00:00+00:00,2022-04-20 06:00:00+00:00,10Y1001A1001A65H,MAW,819,2022-04-20 05:00:00+00:00,475,179,328,272,2073,4414
2022-04-20 06:00:00+00:00,2022-04-20 07:00:00+00:00,10Y1001A1001A65H,MAW,733,2022-04-20 06:00:00+00:00,822,173,365,277,2370,4407
2022-04-20 07:00:00+00:00,2022-04-20 08:00:00+00:00,10Y1001A1001A65H,MAW,580,2022-04-20 07:00:00+00:00,1069,170,292,325,2436,4376
2022-04-20 08:00:00+00:00,2022-04-20 09:00:00+00:00,10Y1001A1001A65H,MAW,539,2022-04-20 08:00:00+00:00,1273,171,236,448,2667,4323
2022-04-20 09:00:00+00:00,2022-04-20 10:00:00+00:00,10Y1001A1001A65H,MAW,401,2022-04-20 09:00:00+00:00,1353,173,223,516,2666,4230
2022-04-20 10:00:00+00:00,2022-04-20 11:00:00+00:00,10Y1001A1001A65H,MAW,324,2022-04-20 10:00:00+00:00,1364,171,252,528,2639,4206
2022-04-20 11:00:00+00:00,2022-04-20 12:00:00+00:00,10Y1001A1001A65H,MAW,349,2022-04-20 11:00:00+00:00,1323,174,283,604,2733,4109
2022-04-20 12:00:00+00:00,2022-04-20 13:00:00+00:00,10Y1001A1001A65H,MAW,314,2022-04-20 12:00:00+00:00,1184,176,414,715,2803,3994
2022-04-20 13:00:00+00:00,2022-04-20 14:00:00+00:00,10Y1001A1001A65H,MAW,257,2022-04-20 13:00:00+00:00,963,171,522,853,2766,4032
2022-04-20 14:00:00+00:00,2022-04-20 15:00:00+00:00,10Y1001A1001A65H,MAW,305,2022-04-20 14:00:00+00:00,690,167,562,914,2638,4273
2022-04-20 15:00:00+00:00,2022-04-20 16:00:00+00:00,10Y1001A1001A65H,MAW,434,2022-04-20 15:00:00+00:00,372,170,517,832,2325,4266
2022-04-20 16:00:00+00:00,2022-04-20 17:00:00+00:00,10Y1001A1001A65H,MAW,436,2022-04-20 16:00:00+00:00,115,171,495,668,1885,4126
2022-04-20 17:00:00+00:00,2022-04-20 18:00:00+00:00,10Y1001A1001A65H,MAW,455,2022-04-20 17:00:00+00:00,15,172,486,568,1696,3913
2022-04-20 18:00:00+00:00,2022-04-20 19:00:00+00:00,10Y1001A1001A65H,MAW,435,2022-04-20 18:00:00+00:00,1,176,616,557,1785,3834
2022-04-20 19:00:00+00:00,2022-04-20 20:00:00+00:00,10Y1001A1001A65H,MAW,445,2022-04-20 19:00:00+00:00,0,177,608,529,1759,3585
2022-04-20 20:00:00+00:00,2022-04-20 21:00:00+00:00,10Y1001A1001A65H,MAW,430,2022-04-20 20:00:00+00:00,0,178,841,529,1978,3309
2022-04-20 21:00:00+00:00,2022-04-20 22:00:00+00:00,10Y1001A1001A65H,MAW,368,2022-04-20 21:00:00+00:00,0,178,802,609,1957,3188
2022-04-20 22:00:00+00:00,2022-04-20 23:00:00+00:00,10Y1001A1001A65H,MAW,384,2022-04-20 22:00:00+00:00,0,177,594,596,1751,3098
2022-04-20 23:00:00+00:00,2022-04-21 00:00:00+00:00,10Y1001A1001A65H,MAW,382,2022-04-20 23:00:00+00:00,0,178,618,596,1774,3049
